batter_id,batter_name,bowling_type,balls,runs,dismissals,fours,sixes,dots,strike_rate,average,dot_pct,boundary_pct
872b03f7,A Badoni,Fast,292,426.0,13.0,38.0,16.0,94.0,145.89,32.77,32.19,18.49
872b03f7,A Badoni,Left-arm orthodox,36,57.0,1.0,6.0,2.0,9.0,158.33,57.0,25.0,22.22
872b03f7,A Badoni,Left-arm pace,15,26.0,2.0,2.0,2.0,5.0,173.33,13.0,33.33,26.67
872b03f7,A Badoni,Left-arm wrist spin,20,20.0,1.0,0.0,0.0,5.0,100.0,20.0,25.0,0.0
872b03f7,A Badoni,Leg-spin,52,65.0,3.0,2.0,3.0,12.0,125.0,21.67,23.08,9.62
872b03f7,A Badoni,Medium,15,30.0,1.0,2.0,2.0,4.0,200.0,30.0,26.67,26.67
872b03f7,A Badoni,Off-spin,50,54.0,3.0,3.0,2.0,16.0,108.0,18.0,32.0,10.0
872b03f7,A Badoni,Right-arm leg-spin,7,4.0,1.0,0.0,0.0,3.0,57.14,4.0,42.86,0.0
872b03f7,A Badoni,Right-arm off-spin,37,59.0,0.0,3.0,2.0,7.0,159.46,,18.92,13.51
872b03f7,A Badoni,Right-arm pace,36,55.0,2.0,6.0,2.0,12.0,152.78,27.5,33.33,22.22
fcc21ace,A Kamboj,Fast,9,7.0,1.0,0.0,0.0,4.0,77.78,7.0,44.44,0.0
fcc21ace,A Kamboj,Leg-spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
fcc21ace,A Kamboj,Right-arm pace,4,9.0,0.0,2.0,0.0,1.0,225.0,,25.0,50.0
0890552f,A Manohar,Fast,69,90.0,6.0,2.0,8.0,29.0,130.43,15.0,42.03,14.49
0890552f,A Manohar,Left-arm orthodox,26,19.0,0.0,0.0,1.0,12.0,73.08,,46.15,3.85
0890552f,A Manohar,Left-arm pace,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
0890552f,A Manohar,Left-arm wrist spin,19,13.0,1.0,0.0,0.0,7.0,68.42,13.0,36.84,0.0
0890552f,A Manohar,Leg-spin,7,4.0,1.0,0.0,0.0,3.0,57.14,4.0,42.86,0.0
0890552f,A Manohar,Medium,3,4.0,1.0,1.0,0.0,2.0,133.33,4.0,66.67,33.33
0890552f,A Manohar,Off-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
0890552f,A Manohar,Right-arm leg-spin,20,28.0,3.0,2.0,2.0,8.0,140.0,9.33,40.0,20.0
0890552f,A Manohar,Right-arm pace,10,21.0,1.0,4.0,0.0,2.0,210.0,21.0,20.0,40.0
b2b4f545,A Mhatre,Fast,95,171.0,7.0,26.0,6.0,35.0,180.0,24.43,36.84,33.68
b2b4f545,A Mhatre,Left-arm orthodox,14,17.0,0.0,1.0,1.0,5.0,121.43,,35.71,14.29
b2b4f545,A Mhatre,Leg-spin,8,12.0,0.0,1.0,0.0,1.0,150.0,,12.5,12.5
b2b4f545,A Mhatre,Medium,10,40.0,0.0,3.0,4.0,0.0,400.0,,0.0,70.0
6b19d823,A Mishra,Fast,18,17.0,1.0,2.0,0.0,7.0,94.44,17.0,38.89,11.11
6b19d823,A Mishra,Left-arm orthodox,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
6b19d823,A Mishra,Leg-spin,5,0.0,0.0,0.0,0.0,5.0,0.0,,100.0,0.0
6b19d823,A Mishra,Medium,6,1.0,0.0,0.0,0.0,5.0,16.67,,83.33,0.0
acdc62f5,A Nortje,Fast,18,23.0,2.0,3.0,0.0,5.0,127.78,11.5,27.78,16.67
acdc62f5,A Nortje,Left-arm pace,6,9.0,0.0,2.0,0.0,3.0,150.0,,50.0,33.33
acdc62f5,A Nortje,Leg-spin,3,1.0,0.0,0.0,0.0,2.0,33.33,,66.67,0.0
acdc62f5,A Nortje,Off-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
acdc62f5,A Nortje,Right-arm pace,8,7.0,2.0,1.0,0.0,4.0,87.5,3.5,50.0,12.5
d7017798,A Raghuvanshi,Fast,142,208.0,10.0,24.0,7.0,49.0,146.48,20.8,34.51,21.83
d7017798,A Raghuvanshi,Left-arm orthodox,43,53.0,2.0,4.0,1.0,9.0,123.26,26.5,20.93,11.63
d7017798,A Raghuvanshi,Left-arm pace,8,10.0,0.0,2.0,0.0,4.0,125.0,,50.0,25.0
d7017798,A Raghuvanshi,Left-arm wrist spin,9,6.0,1.0,0.0,0.0,4.0,66.67,6.0,44.44,0.0
d7017798,A Raghuvanshi,Leg-spin,51,77.0,1.0,11.0,0.0,9.0,150.98,77.0,17.65,21.57
d7017798,A Raghuvanshi,Medium,12,23.0,1.0,1.0,2.0,4.0,191.67,23.0,33.33,25.0
d7017798,A Raghuvanshi,Off-spin,17,19.0,0.0,1.0,0.0,2.0,111.76,,11.76,5.88
d7017798,A Raghuvanshi,Right-arm off-spin,19,23.0,0.0,1.0,1.0,6.0,121.05,,31.58,10.53
d7017798,A Raghuvanshi,Right-arm pace,18,44.0,1.0,2.0,5.0,5.0,244.44,44.0,27.78,38.89
14f96089,A Zampa,Fast,2,2.0,1.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0
14f96089,A Zampa,Left-arm wrist spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
14f96089,A Zampa,Leg-spin,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
14f96089,A Zampa,Medium,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
14f96089,A Zampa,Right-arm off-spin,5,2.0,0.0,0.0,0.0,3.0,40.0,,60.0,0.0
14f96089,A Zampa,Right-arm pace,3,3.0,1.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0
2d140b79,AA Kulkarni,Fast,7,9.0,1.0,2.0,0.0,4.0,128.57,9.0,57.14,28.57
2d140b79,AA Kulkarni,Right-arm pace,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
bbd41817,AD Russell,Fast,181,329.0,13.0,29.0,23.0,62.0,181.77,25.31,34.25,28.73
bbd41817,AD Russell,Left-arm orthodox,30,39.0,0.0,3.0,3.0,16.0,130.0,,53.33,20.0
bbd41817,AD Russell,Left-arm pace,9,5.0,0.0,0.0,0.0,5.0,55.56,,55.56,0.0
bbd41817,AD Russell,Left-arm wrist spin,14,18.0,1.0,2.0,1.0,7.0,128.57,18.0,50.0,21.43
bbd41817,AD Russell,Leg-spin,66,89.0,6.0,3.0,10.0,37.0,134.85,14.83,56.06,19.7
bbd41817,AD Russell,Medium,4,2.0,1.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0
bbd41817,AD Russell,Off-spin,10,17.0,1.0,1.0,2.0,6.0,170.0,17.0,60.0,30.0
bbd41817,AD Russell,Right-arm leg-spin,10,16.0,1.0,2.0,1.0,5.0,160.0,16.0,50.0,30.0
bbd41817,AD Russell,Right-arm off-spin,15,23.0,0.0,0.0,3.0,8.0,153.33,,53.33,20.0
bbd41817,AD Russell,Right-arm pace,31,58.0,2.0,6.0,4.0,12.0,187.1,29.0,38.71,32.26
4d7f517e,AJ Hosein,Fast,10,16.0,0.0,1.0,1.0,3.0,160.0,,30.0,20.0
ff1e12a0,AJ Turner,Fast,3,1.0,0.0,0.0,0.0,2.0,33.33,,66.67,0.0
ff1e12a0,AJ Turner,Off-spin,7,15.0,1.0,0.0,2.0,2.0,214.29,15.0,28.57,28.57
ff1e12a0,AJ Turner,Right-arm off-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
ff1e12a0,AJ Turner,Right-arm pace,7,4.0,1.0,0.0,0.0,3.0,57.14,4.0,42.86,0.0
6a26221c,AK Markram,Fast,311,417.0,17.0,43.0,14.0,117.0,134.08,24.53,37.62,18.33
6a26221c,AK Markram,Left-arm orthodox,82,99.0,6.0,5.0,3.0,21.0,120.73,16.5,25.61,9.76
6a26221c,AK Markram,Left-arm pace,19,21.0,0.0,2.0,0.0,5.0,110.53,,26.32,10.53
6a26221c,AK Markram,Left-arm wrist spin,21,15.0,1.0,0.0,0.0,8.0,71.43,15.0,38.1,0.0
6a26221c,AK Markram,Leg-spin,48,81.0,2.0,4.0,7.0,14.0,168.75,40.5,29.17,22.92
6a26221c,AK Markram,Medium,21,32.0,1.0,3.0,1.0,3.0,152.38,32.0,14.29,19.05
6a26221c,AK Markram,Off-spin,69,90.0,2.0,6.0,3.0,17.0,130.43,45.0,24.64,13.04
6a26221c,AK Markram,Right-arm leg-spin,14,22.0,0.0,0.0,1.0,2.0,157.14,,14.29,7.14
6a26221c,AK Markram,Right-arm off-spin,40,53.0,2.0,5.0,1.0,11.0,132.5,26.5,27.5,15.0
6a26221c,AK Markram,Right-arm pace,37,64.0,2.0,5.0,3.0,6.0,172.97,32.0,16.22,21.62
29e95537,AM Rahane,Fast,262,417.0,10.0,47.0,20.0,107.0,159.16,41.7,40.84,25.57
29e95537,AM Rahane,Left-arm orthodox,78,83.0,7.0,6.0,1.0,23.0,106.41,11.86,29.49,8.97
29e95537,AM Rahane,Left-arm pace,21,49.0,0.0,3.0,4.0,6.0,233.33,,28.57,33.33
29e95537,AM Rahane,Left-arm wrist spin,17,15.0,0.0,0.0,0.0,2.0,88.24,,11.76,0.0
29e95537,AM Rahane,Leg-spin,79,94.0,4.0,8.0,1.0,20.0,118.99,23.5,25.32,11.39
29e95537,AM Rahane,Medium,19,46.0,0.0,6.0,2.0,2.0,242.11,,10.53,42.11
29e95537,AM Rahane,Off-spin,40,58.0,2.0,2.0,3.0,6.0,145.0,29.0,15.0,12.5
29e95537,AM Rahane,Right-arm leg-spin,32,48.0,2.0,5.0,1.0,7.0,150.0,24.0,21.88,18.75
29e95537,AM Rahane,Right-arm off-spin,44,42.0,3.0,1.0,2.0,21.0,95.45,14.0,47.73,6.82
29e95537,AM Rahane,Right-arm pace,53,102.0,4.0,6.0,9.0,18.0,192.45,25.5,33.96,28.3
2e171977,AR Patel,Fast,221,259.0,14.0,29.0,6.0,88.0,117.19,18.5,39.82,15.84
2e171977,AR Patel,Left-arm orthodox,43,79.0,0.0,3.0,7.0,10.0,183.72,,23.26,23.26
2e171977,AR Patel,Left-arm pace,18,31.0,1.0,0.0,3.0,4.0,172.22,31.0,22.22,16.67
2e171977,AR Patel,Left-arm wrist spin,22,36.0,2.0,3.0,2.0,6.0,163.64,18.0,27.27,22.73
2e171977,AR Patel,Leg-spin,105,175.0,4.0,16.0,9.0,31.0,166.67,43.75,29.52,23.81
2e171977,AR Patel,Medium,19,41.0,0.0,2.0,3.0,2.0,215.79,,10.53,26.32
2e171977,AR Patel,Off-spin,64,75.0,3.0,3.0,6.0,29.0,117.19,25.0,45.31,14.06
2e171977,AR Patel,Right-arm leg-spin,2,1.0,0.0,0.0,0.0,1.0,50.0,,50.0,0.0
2e171977,AR Patel,Right-arm off-spin,21,36.0,2.0,3.0,2.0,5.0,171.43,18.0,23.81,23.81
2e171977,AR Patel,Right-arm pace,32,40.0,2.0,4.0,1.0,11.0,125.0,20.0,34.38,15.63
b0946605,AS Joseph,Left-arm pace,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
b0946605,AS Joseph,Right-arm leg-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
b0946605,AS Joseph,Right-arm pace,9,4.0,0.0,1.0,0.0,8.0,44.44,,88.89,11.11
e4cdf230,AS Roy,Fast,17,22.0,2.0,3.0,0.0,6.0,129.41,11.0,35.29,17.65
e4cdf230,AS Roy,Left-arm pace,1,0.0,0.0,0.0,0.0,1.0,0.0,,100.0,0.0
e4cdf230,AS Roy,Left-arm wrist spin,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0
e4cdf230,AS Roy,Leg-spin,4,4.0,0.0,0.0,0.0,1.0,100.0,,25.0,0.0
70d205c9,AT Rayudu,Fast,23,38.0,2.0,2.0,2.0,3.0,165.22,19.0,13.04,17.39
70d205c9,AT Rayudu,Left-arm orthodox,5,7.0,0.0,1.0,0.0,2.0,140.0,,40.0,20.0
70d205c9,AT Rayudu,Left-arm pace,12,14.0,1.0,2.0,0.0,5.0,116.67,14.0,41.67,16.67
70d205c9,AT Rayudu,Left-arm wrist spin,3,3.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
70d205c9,AT Rayudu,Leg-spin,20,20.0,3.0,1.0,1.0,9.0,100.0,6.67,45.0,10.0
70d205c9,AT Rayudu,Medium,4,11.0,1.0,1.0,1.0,1.0,275.0,11.0,25.0,50.0
70d205c9,AT Rayudu,Off-spin,5,2.0,1.0,0.0,0.0,3.0,40.0,2.0,60.0,0.0
70d205c9,AT Rayudu,Right-arm leg-spin,14,8.0,0.0,0.0,0.0,6.0,57.14,,42.86,0.0
70d205c9,AT Rayudu,Right-arm off-spin,9,14.0,1.0,1.0,1.0,4.0,155.56,14.0,44.44,22.22
70d205c9,AT Rayudu,Right-arm pace,13,38.0,1.0,2.0,4.0,1.0,292.31,38.0,7.69,46.15
249d60c9,AU Rashid,Leg-spin,5,5.0,1.0,0.0,0.0,2.0,100.0,5.0,40.0,0.0
249d60c9,AU Rashid,Right-arm leg-spin,3,4.0,1.0,1.0,0.0,2.0,133.33,4.0,66.67,33.33
249d60c9,AU Rashid,Right-arm off-spin,3,6.0,0.0,0.0,1.0,2.0,200.0,,66.67,33.33
249d60c9,AU Rashid,Right-arm pace,4,6.0,0.0,1.0,0.0,1.0,150.0,,25.0,25.0
cc777ffa,Abdul Basith,Fast,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
8e514b4c,Abdul Samad,Fast,177,304.0,14.0,20.0,23.0,59.0,171.75,21.71,33.33,24.29
8e514b4c,Abdul Samad,Left-arm orthodox,28,22.0,0.0,0.0,1.0,12.0,78.57,,42.86,3.57
8e514b4c,Abdul Samad,Left-arm pace,7,29.0,0.0,4.0,2.0,0.0,414.29,,0.0,85.71
8e514b4c,Abdul Samad,Left-arm wrist spin,7,12.0,0.0,0.0,1.0,0.0,171.43,,0.0,14.29
8e514b4c,Abdul Samad,Leg-spin,23,33.0,0.0,1.0,3.0,8.0,143.48,,34.78,17.39
8e514b4c,Abdul Samad,Medium,3,2.0,1.0,0.0,0.0,1.0,66.67,2.0,33.33,0.0
8e514b4c,Abdul Samad,Off-spin,23,23.0,1.0,0.0,2.0,11.0,100.0,23.0,47.83,8.7
8e514b4c,Abdul Samad,Right-arm leg-spin,8,14.0,1.0,1.0,1.0,2.0,175.0,14.0,25.0,25.0
8e514b4c,Abdul Samad,Right-arm off-spin,8,5.0,0.0,0.0,0.0,4.0,62.5,,50.0,0.0
8e514b4c,Abdul Samad,Right-arm pace,42,66.0,3.0,6.0,3.0,13.0,157.14,22.0,30.95,21.43
f29185a1,Abhishek Sharma,Fast,354,607.0,21.0,78.0,30.0,145.0,171.47,28.9,40.96,30.51
f29185a1,Abhishek Sharma,Left-arm orthodox,16,25.0,2.0,1.0,2.0,5.0,156.25,12.5,31.25,18.75
f29185a1,Abhishek Sharma,Left-arm pace,25,53.0,1.0,6.0,3.0,6.0,212.0,53.0,24.0,36.0
f29185a1,Abhishek Sharma,Left-arm wrist spin,19,43.0,2.0,2.0,5.0,7.0,226.32,21.5,36.84,36.84
f29185a1,Abhishek Sharma,Leg-spin,52,134.0,1.0,6.0,14.0,9.0,257.69,134.0,17.31,38.46
f29185a1,Abhishek Sharma,Medium,9,12.0,2.0,2.0,0.0,5.0,133.33,6.0,55.56,22.22
f29185a1,Abhishek Sharma,Off-spin,41,85.0,1.0,4.0,8.0,10.0,207.32,85.0,24.39,29.27
f29185a1,Abhishek Sharma,Right-arm leg-spin,24,50.0,2.0,1.0,5.0,6.0,208.33,25.0,25.0,25.0
f29185a1,Abhishek Sharma,Right-arm off-spin,43,75.0,3.0,4.0,5.0,8.0,174.42,25.0,18.6,20.93
f29185a1,Abhishek Sharma,Right-arm pace,33,58.0,3.0,6.0,3.0,11.0,175.76,19.33,33.33,27.27
ad3b6e95,Abishek Porel,Fast,218,340.0,9.0,36.0,14.0,74.0,155.96,37.78,33.94,22.94
ad3b6e95,Abishek Porel,Left-arm orthodox,42,76.0,3.0,9.0,3.0,9.0,180.95,25.33,21.43,28.57
ad3b6e95,Abishek Porel,Left-arm pace,7,8.0,1.0,1.0,0.0,3.0,114.29,8.0,42.86,14.29
ad3b6e95,Abishek Porel,Leg-spin,54,60.0,4.0,3.0,2.0,19.0,111.11,15.0,35.19,9.26
ad3b6e95,Abishek Porel,Medium,17,32.0,2.0,4.0,2.0,7.0,188.24,16.0,41.18,35.29
ad3b6e95,Abishek Porel,Off-spin,22,23.0,2.0,2.0,0.0,7.0,104.55,11.5,31.82,9.09
ad3b6e95,Abishek Porel,Right-arm leg-spin,9,8.0,0.0,0.0,0.0,1.0,88.89,,11.11,0.0
ad3b6e95,Abishek Porel,Right-arm off-spin,31,31.0,2.0,1.0,1.0,9.0,100.0,15.5,29.03,6.45
ad3b6e95,Abishek Porel,Right-arm pace,33,68.0,2.0,8.0,4.0,11.0,206.06,34.0,33.33,36.36
0a67aec0,Akash Deep,Fast,3,7.0,1.0,0.0,1.0,1.0,233.33,7.0,33.33,33.33
0a67aec0,Akash Deep,Leg-spin,4,12.0,0.0,1.0,1.0,0.0,300.0,,0.0,50.0
0a67aec0,Akash Deep,Off-spin,4,5.0,1.0,1.0,0.0,2.0,125.0,5.0,50.0,25.0
0a67aec0,Akash Deep,Right-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
4bd09374,Akash Madhwal,Fast,7,5.0,0.0,0.0,0.0,3.0,71.43,,42.86,0.0
4bd09374,Akash Madhwal,Medium,7,3.0,0.0,0.0,0.0,4.0,42.86,,57.14,0.0
378daa89,Aman Hakim Khan,Fast,26,30.0,4.0,2.0,1.0,10.0,115.38,7.5,38.46,11.54
378daa89,Aman Hakim Khan,Left-arm orthodox,5,1.0,1.0,0.0,0.0,4.0,20.0,1.0,80.0,0.0
378daa89,Aman Hakim Khan,Left-arm pace,14,18.0,0.0,2.0,1.0,7.0,128.57,,50.0,21.43
378daa89,Aman Hakim Khan,Left-arm wrist spin,14,9.0,0.0,0.0,0.0,7.0,64.29,,50.0,0.0
378daa89,Aman Hakim Khan,Leg-spin,27,22.0,2.0,1.0,2.0,18.0,81.48,11.0,66.67,11.11
378daa89,Aman Hakim Khan,Off-spin,2,4.0,1.0,1.0,0.0,1.0,200.0,4.0,50.0,50.0
378daa89,Aman Hakim Khan,Right-arm off-spin,2,2.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
378daa89,Aman Hakim Khan,Right-arm pace,11,24.0,0.0,1.0,2.0,2.0,218.18,,18.18,27.27
a3b0600d,Aniket Verma,Fast,63,86.0,4.0,6.0,5.0,27.0,136.51,21.5,42.86,17.46
a3b0600d,Aniket Verma,Left-arm orthodox,36,57.0,1.0,1.0,6.0,13.0,158.33,57.0,36.11,19.44
a3b0600d,Aniket Verma,Left-arm wrist spin,12,11.0,2.0,0.0,1.0,6.0,91.67,5.5,50.0,8.33
a3b0600d,Aniket Verma,Leg-spin,14,51.0,1.0,1.0,7.0,2.0,364.29,51.0,14.29,57.14
a3b0600d,Aniket Verma,Medium,4,12.0,0.0,1.0,1.0,0.0,300.0,,0.0,50.0
a3b0600d,Aniket Verma,Off-spin,6,6.0,1.0,1.0,0.0,3.0,100.0,6.0,50.0,16.67
a3b0600d,Aniket Verma,Right-arm pace,7,13.0,0.0,2.0,0.0,1.0,185.71,,14.29,28.57
1399b39c,Anmolpreet Singh,Fast,39,49.0,3.0,7.0,1.0,18.0,125.64,16.33,46.15,20.51
1399b39c,Anmolpreet Singh,Left-arm orthodox,8,11.0,1.0,2.0,0.0,3.0,137.5,11.0,37.5,25.0
1399b39c,Anmolpreet Singh,Leg-spin,8,9.0,1.0,1.0,0.0,3.0,112.5,9.0,37.5,12.5
1399b39c,Anmolpreet Singh,Medium,9,14.0,0.0,3.0,0.0,4.0,155.56,,44.44,33.33
1399b39c,Anmolpreet Singh,Right-arm leg-spin,11,13.0,1.0,1.0,1.0,6.0,118.18,13.0,54.55,18.18
1399b39c,Anmolpreet Singh,Right-arm off-spin,4,6.0,0.0,1.0,0.0,1.0,150.0,,25.0,25.0
1399b39c,Anmolpreet Singh,Right-arm pace,9,8.0,0.0,1.0,0.0,4.0,88.89,,44.44,11.11
c8f5f961,Anuj Rawat,Fast,71,98.0,3.0,11.0,3.0,26.0,138.03,32.67,36.62,19.72
c8f5f961,Anuj Rawat,Left-arm orthodox,11,9.0,0.0,0.0,0.0,3.0,81.82,,27.27,0.0
c8f5f961,Anuj Rawat,Left-arm pace,13,20.0,1.0,2.0,1.0,4.0,153.85,20.0,30.77,23.08
c8f5f961,Anuj Rawat,Left-arm wrist spin,8,2.0,0.0,0.0,0.0,6.0,25.0,,75.0,0.0
c8f5f961,Anuj Rawat,Leg-spin,15,15.0,1.0,1.0,0.0,5.0,100.0,15.0,33.33,6.67
c8f5f961,Anuj Rawat,Right-arm leg-spin,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
c8f5f961,Anuj Rawat,Right-arm off-spin,12,8.0,1.0,0.0,0.0,5.0,66.67,8.0,41.67,0.0
c8f5f961,Anuj Rawat,Right-arm pace,17,36.0,0.0,2.0,3.0,4.0,211.76,,23.53,29.41
44aac2f0,Arjun Tendulkar,Left-arm pace,3,3.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
44aac2f0,Arjun Tendulkar,Right-arm pace,6,10.0,1.0,0.0,1.0,2.0,166.67,10.0,33.33,16.67
12314277,Arshad Khan,Fast,49,78.0,2.0,5.0,6.0,19.0,159.18,39.0,38.78,22.45
12314277,Arshad Khan,Left-arm orthodox,9,4.0,2.0,0.0,0.0,5.0,44.44,2.0,55.56,0.0
12314277,Arshad Khan,Left-arm wrist spin,16,19.0,1.0,1.0,1.0,7.0,118.75,19.0,43.75,12.5
12314277,Arshad Khan,Right-arm off-spin,3,7.0,0.0,0.0,1.0,1.0,233.33,,33.33,33.33
12314277,Arshad Khan,Right-arm pace,11,16.0,1.0,0.0,1.0,3.0,145.45,16.0,27.27,9.09
244048f6,Arshdeep Singh,Fast,7,6.0,2.0,1.0,0.0,4.0,85.71,3.0,57.14,14.29
244048f6,Arshdeep Singh,Right-arm off-spin,2,0.0,0.0,0.0,0.0,2.0,0.0,,100.0,0.0
244048f6,Arshdeep Singh,Right-arm pace,2,2.0,0.0,0.0,0.0,1.0,100.0,,50.0,0.0
84d9c311,Ashutosh Sharma,Fast,128,221.0,7.0,16.0,14.0,36.0,172.66,31.57,28.13,23.44
84d9c311,Ashutosh Sharma,Left-arm orthodox,44,64.0,4.0,2.0,5.0,14.0,145.45,16.0,31.82,15.91
84d9c311,Ashutosh Sharma,Left-arm wrist spin,3,2.0,0.0,0.0,0.0,1.0,66.67,,33.33,0.0
84d9c311,Ashutosh Sharma,Leg-spin,22,39.0,0.0,3.0,3.0,7.0,177.27,,31.82,27.27
84d9c311,Ashutosh Sharma,Medium,11,25.0,0.0,2.0,2.0,2.0,227.27,,18.18,36.36
84d9c311,Ashutosh Sharma,Off-spin,4,1.0,1.0,0.0,0.0,3.0,25.0,1.0,75.0,0.0
84d9c311,Ashutosh Sharma,Right-arm pace,24,34.0,2.0,1.0,3.0,11.0,141.67,17.0,45.83,16.67
1ac746c8,Atharva Taide,Fast,104,162.0,3.0,19.0,6.0,39.0,155.77,54.0,37.5,24.04
1ac746c8,Atharva Taide,Left-arm orthodox,22,35.0,1.0,4.0,1.0,5.0,159.09,35.0,22.73,22.73
1ac746c8,Atharva Taide,Left-arm pace,1,2.0,0.0,0.0,0.0,0.0,200.0,,0.0,0.0
1ac746c8,Atharva Taide,Left-arm wrist spin,8,7.0,0.0,0.0,0.0,2.0,87.5,,25.0,0.0
1ac746c8,Atharva Taide,Leg-spin,7,3.0,1.0,0.0,0.0,4.0,42.86,3.0,57.14,0.0
1ac746c8,Atharva Taide,Medium,3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0
1ac746c8,Atharva Taide,Right-arm leg-spin,13,23.0,1.0,2.0,1.0,4.0,176.92,23.0,30.77,23.08
1ac746c8,Atharva Taide,Right-arm off-spin,8,10.0,0.0,1.0,0.0,1.0,125.0,,12.5,12.5
1ac746c8,Atharva Taide,Right-arm pace,11,18.0,2.0,4.0,0.0,5.0,163.64,9.0,45.45,36.36
eef2536f,Avesh Khan,Fast,14,21.0,1.0,3.0,0.0,5.0,150.0,21.0,35.71,21.43
eef2536f,Avesh Khan,Leg-spin,4,10.0,0.0,1.0,1.0,2.0,250.0,,50.0,50.0
8f6dd463,Azmatullah Omarzai,Fast,28,43.0,4.0,6.0,1.0,9.0,153.57,10.75,32.14,25.0
8f6dd463,Azmatullah Omarzai,Left-arm orthodox,19,17.0,2.0,1.0,1.0,11.0,89.47,8.5,57.89,10.53
8f6dd463,Azmatullah Omarzai,Left-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
8f6dd463,Azmatullah Omarzai,Left-arm wrist spin,4,2.0,1.0,0.0,0.0,2.0,50.0,2.0,50.0,0.0
8f6dd463,Azmatullah Omarzai,Leg-spin,10,19.0,0.0,0.0,2.0,1.0,190.0,,10.0,20.0
8f6dd463,Azmatullah Omarzai,Right-arm leg-spin,4,10.0,0.0,0.0,1.0,0.0,250.0,,0.0,25.0
8f6dd463,Azmatullah Omarzai,Right-arm pace,5,6.0,1.0,1.0,0.0,2.0,120.0,6.0,40.0,20.0
2e81a32d,B Kumar,Fast,50,44.0,5.0,4.0,0.0,25.0,88.0,8.8,50.0,8.0
2e81a32d,B Kumar,Left-arm orthodox,4,4.0,1.0,1.0,0.0,3.0,100.0,4.0,75.0,25.0
2e81a32d,B Kumar,Left-arm pace,1,1.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0
2e81a32d,B Kumar,Left-arm wrist spin,8,9.0,0.0,1.0,0.0,3.0,112.5,,37.5,12.5
2e81a32d,B Kumar,Leg-spin,13,11.0,1.0,1.0,0.0,6.0,84.62,11.0,46.15,7.69
2e81a32d,B Kumar,Medium,9,5.0,0.0,1.0,0.0,7.0,55.56,,77.78,11.11
2e81a32d,B Kumar,Off-spin,5,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,0.0
2e81a32d,B Kumar,Right-arm off-spin,4,2.0,0.0,0.0,0.0,2.0,50.0,,50.0,0.0
2e81a32d,B Kumar,Right-arm pace,7,3.0,1.0,0.0,0.0,4.0,42.86,3.0,57.14,0.0
d5130a30,B Sai Sudharsan,Fast,575,804.0,18.0,92.0,21.0,194.0,139.83,44.67,33.74,19.65
d5130a30,B Sai Sudharsan,Left-arm orthodox,133,223.0,3.0,23.0,6.0,24.0,167.67,74.33,18.05,21.8
d5130a30,B Sai Sudharsan,Left-arm pace,31,49.0,0.0,6.0,1.0,8.0,158.06,,25.81,22.58
d5130a30,B Sai Sudharsan,Left-arm wrist spin,34,42.0,1.0,2.0,1.0,8.0,123.53,42.0,23.53,8.82
d5130a30,B Sai Sudharsan,Leg-spin,83,121.0,1.0,11.0,3.0,19.0,145.78,121.0,22.89,16.87
d5130a30,B Sai Sudharsan,Medium,31,55.0,0.0,3.0,4.0,6.0,177.42,,19.35,22.58
d5130a30,B Sai Sudharsan,Off-spin,43,61.0,1.0,5.0,2.0,8.0,141.86,61.0,18.6,16.28
d5130a30,B Sai Sudharsan,Right-arm leg-spin,25,32.0,0.0,1.0,1.0,4.0,128.0,,16.0,8.0
d5130a30,B Sai Sudharsan,Right-arm off-spin,64,103.0,1.0,9.0,5.0,17.0,160.94,103.0,26.56,21.88
